id,business_category,product_name,product_number,product_type,product_trigram,prerequisite,available_pricing,default_support_level,ext_enterprise_user,remote_access,licensing_structure,withdrawn_after,portfolio_type,portfolio_product,included_product_numbers,included_item_names,ds_offerings
5167,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Pre-Clinical Development Direct Connect to JDBC,5MP-VJD-PC,System,VJD-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5168,BIOVIA Process Production Operations,BIOVIA Discoverant BIOVIA PRIMR Development Instructor Led Training,5MP-VM8,System,VM8,,PLC/YLC,Advantage,Yes,Yes,System,,,,,,Licensed Program
5169,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Clinical Development Multi-Phase Analysis,5MP-VMP-CD,System,VMP-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5170,BIOVIA Process Production Operations,BIOVIA Discoverant InVision CPV/Stability/MPA Multi-Phase Analysis,5MP-VMP-CP,System,VMP-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5171,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Fill/Finish Multi-Phase Analysis,5MP-VMP-FF,System,VMP-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5172,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Laboratory Multi-Phase Analysis,5MP-VMP-LB,System,VMP-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5173,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Cell Multi-Phase Analysis,5MP-VMP-MC,System,VMP-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5174,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Site Multi-Phase Analysis,5MP-VMP-MS,System,VMP-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5175,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Pre-Clinical Development Multi-Phase Analysis,5MP-VMP-PC,System,VMP-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5176,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR,5MP-VMR,System,VMR,5MB-VNB-MS or 5MB-VNB-CD or 5MB-VNB-MC or 5MB-VNB-PC or 5MB-VNB-FF or 5MB-VNB-LB or 5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5177,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR for CPV/Stability/MPA,5MP-VMR-CP,System,VMR-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5178,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR Connectivity Clinical Development,5MP-VMY-CD,System,VMY-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5179,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR Connectivity CMO,5MP-VMY-CM,System,VMY-CM,5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5180,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR Connectivity Fill/Finish,5MP-VMY-FF,System,VMY-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5181,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR Connectivity Laboratory,5MP-VMY-LB,System,VMY-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5182,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR Connectivity Manufacturing Cell,5MP-VMY-MC,System,VMY-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5183,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR Connectivity Manufacturing Site,5MP-VMY-MS,System,VMY-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5184,BIOVIA Process Production Operations,BIOVIA Discoverant PRIMR Connectivity Pre-Clinical Development,5MP-VMY-PC,System,VMY-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5185,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Validation Collateral,5MP-VNL,System,VNL,5MB-VNB-MS or 5MB-VNB-CD or 5MB-VNB-MC or 5MB-VNB-PC or 5MB-VNB-FF or 5MB-VNB-LB or 5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5186,BIOVIA Process Production Operations,BIOVIA Discoverant Video Series - Observational User Training,5MP-VO8,System,VO8,,PLC/YLC,Advantage,Yes,Yes,System,,,,,,Licensed Program
5187,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Clinical Development Direct Connect to OPC-HDA,5MP-VOH-CD,System,VOH-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5188,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CMO Direct Connect to OPC-HDA,5MP-VOH-CM,System,VOH-CM,5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5189,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CPV/Stability/MPA Direct Connect to OPC-HDA,5MP-VOH-CP,System,VOH-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5190,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Fill/Finish Direct Connect to OPC-HDA,5MP-VOH-FF,System,VOH-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5191,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Laboratory Direct Connect to OPC-HDA,5MP-VOH-LB,System,VOH-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5192,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Cell Direct Connect to OPC-HDA,5MP-VOH-MC,System,VOH-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5193,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Site Direct Connect to OPC-HDA,5MP-VOH-MS,System,VOH-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5194,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Pre-Clinical Development Direct Connect to OPC-HDA,5MP-VOH-PC,System,VOH-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5195,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Clinical Development Direct Connect to Oracle,5MP-VOL-CD,System,VOL-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5196,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CMO Direct Connect to Oracle,5MP-VOL-CM,System,VOL-CM,5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5197,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CPV/Stability/MPA Direct Connect to Oracle,5MP-VOL-CP,System,VOL-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5198,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Fill/Finish Direct Connect to Oracle,5MP-VOL-FF,System,VOL-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5199,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Laboratory Direct Connect to Oracle,5MP-VOL-LB,System,VOL-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5200,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Cell Direct Connect to Oracle,5MP-VOL-MC,System,VOL-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5201,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Site Direct Connect to Oracle,5MP-VOL-MS,System,VOL-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5202,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Pre-Clinical Development Direct Connect to Oracle,5MP-VOL-PC,System,VOL-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5203,BIOVIA Process Production Operations,BIOVIA Discoverant Exchange,5MP-VOX,System,VOX,5MB-VNB-MS or 5MB-VNB-CD or 5MB-VNB-MC or 5MB-VNB-PC or 5MB-VNB-FF or 5MB-VNB-LB or 5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5204,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Clinical Development Direct Connect to PI,5MP-VPI-CD,System,VPI-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5205,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CMO Direct Connect to PI,5MP-VPI-CM,System,VPI-CM,5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5206,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CPV/Stability/MPA Direct Connect to PI,5MP-VPI-CP,System,VPI-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5207,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Fill/Finish Direct Connect to PI,5MP-VPI-FF,System,VPI-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5208,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Laboratory Direct Connect to PI,5MP-VPI-LB,System,VPI-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5209,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Cell Direct Connect to PI,5MP-VPI-MC,System,VPI-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5210,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Site Direct Connect to PI,5MP-VPI-MS,System,VPI-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5211,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Pre-Clinical Development Direct Connect to PI,5MP-VPI-PC,System,VPI-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5212,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Clinical Development Plotting,5MP-VPO-CD,System,VPO-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5213,BIOVIA Process Production Operations,BIOVIA Discoverant InVision CPV/Stability/MPA Plotting,5MP-VPO-CP,System,VPO-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5214,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Fill/Finish Plotting,5MP-VPO-FF,System,VPO-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5215,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Laboratory Plotting,5MP-VPO-LB,System,VPO-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5216,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Cell Plotting,5MP-VPO-MC,System,VPO-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5217,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Site Plotting,5MP-VPO-MS,System,VPO-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5218,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Pre-Clinical Development Plotting,5MP-VPO-PC,System,VPO-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5219,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Clinical Development Quality Monitor,5MP-VQM-CD,System,VQM-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5220,BIOVIA Process Production Operations,BIOVIA Discoverant InVision CPV/Stability/MPA Quality Monitor,5MP-VQM-CP,System,VQM-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5221,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Fill/Finish Quality Monitor,5MP-VQM-FF,System,VQM-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5222,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Laboratory Quality Monitor,5MP-VQM-LB,System,VQM-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5223,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Cell Quality Monitor,5MP-VQM-MC,System,VQM-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5224,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Site Quality Monitor,5MP-VQM-MS,System,VQM-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5225,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Pre-Clinical Development Quality Monitor,5MP-VQM-PC,System,VQM-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5226,BIOVIA Process Production Operations,BIOVIA Discoverant Statistical Applications & Investigations Instructor Led Training,5MP-VS8,System,VS8,,PLC/YLC,Advantage,Yes,Yes,System,,,,,,Licensed Program
5227,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Clinical Development Stability & Expiration Dating,5MP-VSD-CD,System,VSD-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5228,BIOVIA Process Production Operations,BIOVIA Discoverant InVision CPV/Stability/MPA Stability & Expiration Dating,5MP-VSD-CP,System,VSD-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5229,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Fill/Finish Stability & Expiration Dating,5MP-VSD-FF,System,VSD-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5230,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Laboratory Stability & Expiration Dating,5MP-VSD-LB,System,VSD-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5231,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Cell Stability & Expiration Dating,5MP-VSD-MC,System,VSD-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5232,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Site Stability & Expiration Dating,5MP-VSD-MS,System,VSD-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5233,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Pre-Clinical Development Stability & Expiration Dating,5MP-VSD-PC,System,VSD-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5234,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Clinical Development Signal Monitoring,5MP-VSG-CD,System,VSG-CD,5MB-VNB-CD and 5MP-VQM-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5235,BIOVIA Process Production Operations,BIOVIA Discoverant InVision CPV/Stability/MPA Signal Monitoring,5MP-VSG-CP,System,VSG-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5236,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Fill/Finish Signal Monitoring,5MP-VSG-FF,System,VSG-FF,5MB-VNB-FF and 5MP-VQM-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5237,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Laboratory Signal Monitoring,5MP-VSG-LB,System,VSG-LB,5MB-VNB-LB and 5MP-VQM-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5238,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Cell Signal Monitoring,5MP-VSG-MC,System,VSG-MC,5MB-VNB-MC and 5MP-VQM-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5239,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Site Signal Monitoring,5MP-VSG-MS,System,VSG-MS,5MB-VNB-MS and 5MP-VQM-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5240,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Pre-Clinical Development Signal Monitoring,5MP-VSG-PC,System,VSG-PC,5MB-VNB-PC and 5MP-VQM-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5241,BIOVIA Process Production Operations,BIOVIA Discoverant Exchange for ScienceCloud,5MP-VSX,System,VSX,5MB-VNB-MS or 5MB-VNB-CD or 5MB-VNB-MC or 5MB-VNB-PC or 5MB-VNB-FF or 5MB-VNB-LB or 5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5242,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Test Environment,5MP-VTT,System,VTT,5MB-VNB-MS or 5MB-VNB-CD or 5MB-VNB-MC or 5MB-VNB-PC or 5MB-VNB-FF or 5MB-VNB-LB or 5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5243,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CPV/Stability/MPA Test Environment,5MP-VTT-CP,System,VTT-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5244,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CMO Usage,5MP-VUG-CM,System,VUG-CM,5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5245,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Clinical Development Visual Process Signature,5MP-VVP-CD,System,VVP-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5246,BIOVIA Process Production Operations,BIOVIA Discoverant InVision CPV/Stability/MPA Visual Process Signature,5MP-VVP-CP,System,VVP-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5247,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Fill/Finish Visual Process Signature,5MP-VVP-FF,System,VVP-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5248,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Laboratory Visual Process Signature,5MP-VVP-LB,System,VVP-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5249,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Cell Visual Process Signature,5MP-VVP-MC,System,VVP-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5250,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Manufacturing Site Visual Process Signature,5MP-VVP-MS,System,VVP-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5251,BIOVIA Process Production Operations,BIOVIA Discoverant InVision Pre-Clinical Development Visual Process Signature,5MP-VVP-PC,System,VVP-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5252,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Validation Environment,5MP-VVT,System,VVT,5MB-VNB-MS or 5MB-VNB-CD or 5MB-VNB-MC or 5MB-VNB-PC or 5MB-VNB-FF or 5MB-VNB-LB or 5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5253,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CPV/Stability/MPA Validation Environment,5MP-VVT-CP,System,VVT-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5254,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Clinical Development Direct Connect to Web Services,5MP-VWS-CD,System,VWS-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5255,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CMO Direct Connect to Web Services,5MP-VWS-CM,System,VWS-CM,5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5256,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CPV/Stability/MPA Direct Connect to Web Services,5MP-VWS-CP,System,VWS-CP,5MB-VC6-CP or 5MB-VS6-CP or 5MB-VM6-CP,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5257,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Fill/Finish Direct Connect to Web Services,5MP-VWS-FF,System,VWS-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5258,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Laboratory Direct Connect to Web Services,5MP-VWS-LB,System,VWS-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5259,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Cell Direct Connect to Web Services,5MP-VWS-MC,System,VWS-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5260,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Site Direct Connect to Web Services,5MP-VWS-MS,System,VWS-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5261,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Pre-Clinical Development Direct Connect to Web Services,5MP-VWS-PC,System,VWS-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5262,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Clinical Development External Data Access,5MP-VXD-CD,System,VXD-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5263,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus CMO External Data Access,5MP-VXD-CM,System,VXD-CM,5MB-VID-CM or 5MB-VPD-CM,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5264,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Fill/Finish External Data Access,5MP-VXD-FF,System,VXD-FF,5MB-VNB-FF,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5265,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Laboratory External Data Access,5MP-VXD-LB,System,VXD-LB,5MB-VNB-LB,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5266,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Cell External Data Access,5MP-VXD-MC,System,VXD-MC,5MB-VNB-MC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5267,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Manufacturing Site External Data Access,5MP-VXD-MS,System,VXD-MS,5MB-VNB-MS,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5268,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Pre-Clinical Development External Data Access,5MP-VXD-PC,System,VXD-PC,5MB-VNB-PC,PLC/YLC,Advantage,No,No,System,,,,,,Licensed Program
5269,BIOVIA Process Production Operations,BIOVIA Discoverant Stability Studies and Monitoring Instructor Led Training,5MP-VY8,System,VY8,,PLC/YLC,Advantage,Yes,Yes,System,,,,,,Licensed Program
5102,BIOVIA Process Production Operations,BIOVIA Discoverant Nexus Clinical Development Concurrent Users (25 Pack),5CP-VNU-CD,Shareable,VNU-CD,5MB-VNB-CD,PLC/YLC,Advantage,No,Yes,Concurrent,,,,,,Licensed Program
